left_eye_center_x,left_eye_center_y,right_eye_center_x,right_eye_center_y,left_eye_inner_corner_x,left_eye_inner_corner_y,left_eye_outer_corner_x,left_eye_outer_corner_y,right_eye_inner_corner_x,right_eye_inner_corner_y,right_eye_outer_corner_x,right_eye_outer_corner_y,left_eyebrow_inner_end_x,left_eyebrow_inner_end_y,left_eyebrow_outer_end_x,left_eyebrow_outer_end_y,right_eyebrow_inner_end_x,right_eyebrow_inner_end_y,right_eyebrow_outer_end_x,right_eyebrow_outer_end_y,nose_tip_x,nose_tip_y,mouth_left_corner_x,mouth_left_corner_y,mouth_right_corner_x,mouth_right_corner_y,mouth_center_top_lip_x,mouth_center_top_lip_y,mouth_center_bottom_lip_x,mouth_center_bottom_lip_y
67.0815632184,36.111816092,30.0218850575,34.8189425287,57.4576551724,37.548137931,77.2803678161,37.548137931,38.784,36.5428965517,20.3979770115,35.9683678161,55.0157241379,26.2006436782,82.8822068966,29.0732873563,41.2259310345,25.3384827586,16.375908046,25.9133793103,47.3872183908,55.3213793103,62.6287816092,75.9010574713,32.7510804598,74.8954482759,47.1154022989,70.1550344828,46.828137931,78.3429885057
64.8132,36.5835,29.7672,38.9811,55.9596,38.2434,74.4048,36.7677,39.1743,38.6124,19.8069,41.379,53.7462,30.4965,81.5985,29.3898,40.65,32.1564,12.06,37.3212,48.0282,59.8242,67.2111,74.9493,29.583,76.056,48.0282,74.3961,49.1349,86.3853
66.6577582418,36.9153406593,28.4722637363,36.088967033,57.4006153846,38.0726153846,77.2374505495,38.4031648352,39.5477802198,38.4031648352,18.8845714286,36.7500659341,56.0784175824,31.2949450549,84.3456703297,30.7991208791,41.2008791209,30.3032967033,11.4458021978,30.3032967033,49.6312967033,63.1989450549,63.6824615385,81.7132307692,30.6211868132,81.3826813187,47.6476483516,79.399032967,47.9781978022,88.6561758242
66.6416551724,34.4904827586,28.5785747126,36.4851494253,58.3312183908,35.9863908046,78.7755402299,36.3188965517,38.0527816092,37.4822988506,17.7747126437,39.4769655172,56.1702988506,29.6702528736,81.5610114943,28.6157241379,39.3828045977,30.1690114943,13.952,33.4933333333,48.2166436782,60.6624367816,66.1432643678,72.5535632184,32.2354022989,74.5482298851,49.1891494253,72.5535632184,50.5191724138,79.2022068966
66.8308528302,36.4329056604,29.8523773585,36.4329056604,57.9162566038,38.0837433962,73.7642264151,37.4233358491,35.7953207547,37.7533584906,21.9285735849,36.4329056604,54.2845584906,27.1882867925,78.7167396226,28.5087396226,40.0874264151,27.1882867925,16.9760603774,28.8391245283,46.0303698113,57.2330264151,62.5387471698,76.0526490566,32.8240301887,76.3826716981,46.360754717,71.1001358491,47.0208,80.0143698113
69.1220645161,42.479483871,27.4136774194,40.2842150538,62.5366021505,42.479483871,76.3347956989,44.6744086022,34.9398709677,41.2249462366,18.319483871,42.479483871,55.0100645161,33.6987526882,86.0562580645,39.9707526882,42.7798709677,33.3849462366,11.4202150538,34.639483871,50.3064086022,61.2951397849,64.1046021505,83.2471397849,32.7449462366,82.6198709677,49.3653333333,77.6024086022,49.0518709677,88.8918709677
66.0382096317,38.9281359773,28.5288611898,39.0858696884,56.266878187,39.8737223796,74.3910254958,39.0858696884,38.1424589235,40.0314560907,19.7031161473,39.8737223796,52.7994560907,33.7272747875,83.3745042493,32.7816883853,39.8761699717,33.4120793201,12.4533484419,32.4664929178,45.3922266289,62.568611898,62.413325779,79.4319773371,31.9960113314,79.1167818697,46.4955467422,78.0134617564,46.8107422096,86.3665495751
63.7521911263,31.3703754266,27.731221843,38.7633583618,55.5728600683,33.5724778157,73.0327372014,29.9546211604,35.2814744027,37.3476040956,19.7091604096,40.6509215017,50.3819795222,26.6513037543,78.2236177474,22.2470989761,36.0681501706,29.7973515358,12.0016382253,34.9882320819,47.5507986348,55.436559727,66.1115631399,70.5370648464,38.2702525597,75.0988668942,50.2247098976,70.0652559727,51.4831945392,77.4582389078
67.0344089219,36.3211895911,27.5380817844,37.8571895911,57.8184089219,37.1987509294,77.1276133829,36.7601486989,36.3151226766,38.076669145,17.8834795539,38.9542304833,55.6243271375,29.5191078067,84.588133829,29.5191078067,40.4841635688,29.7385873606,11.3008773234,31.4937100372,48.1638066914,62.2129962825,69.2284907063,76.9142007435,27.3189591078,77.1336802974,47.5057249071,73.403598513,48.8222453532,89.640802974
67.2307338129,37.8602589928,28.4039136691,39.810647482,59.2523741007,39.101352518,76.8044892086,37.8602589928,36.7365755396,39.9877985612,19.3619568345,41.0517410072,55.7065899281,29.8822446043,82.8324604317,31.4779856115,38.8641151079,31.3004892086,12.4475395683,34.6691223022,49.5014676259,60.1992517986,71.8401151079,75.0916834532,27.8717697842,77.9281726619,48.9116546763,73.297381295,50.0950791367,91.0131798561
65.5306472727,35.6934981818,28.7326254545,36.7299490909,56.7199418182,36.0390981818,74.5141527273,35.3478981818,38.4073309091,37.2483490909,20.09472,37.0755490909,51.8825890909,28.4376436364,80.07936,26.7023127273,39.6165818182,26.7099927273,14.2209163636,27.7464436364,48.2544872727,55.56096,63.9757963636,75.2552727273,33.7427781818,74.9100218182,48.7728872727,70.5910690909,49.1184872727,84.2387781818
66.0364202335,39.9924046693,26.8856031128,40.33307393,57.5252918288,41.0136653696,71.823688716,41.0136653696,33.6945058366,41.0136653696,19.7360311284,42.3755953307,54.8018054475,28.7577898833,81.6967470817,37.6095875486,37.4392529183,28.4174941634,10.8846070039,41.0136653696,45.6097120623,61.100077821,63.3129338521,82.2073774319,31.6516108949,83.2286381323,46.6309727626,75.3984747082,46.9716420233,85.6118287938
66.7618546713,41.2863114187,26.7046089965,42.8269619377,60.4972733564,41.6098546713,74.9839723183,42.062615917,35.4469204152,42.5153771626,18.3947958478,44.1752802768,53.3580622837,31.8879446367,81.398366782,31.7341453287,39.0298131488,31.2717508651,11.2977716263,35.1233771626,47.5033910035,60.6985743945,66.0805536332,77.0727197232,30.3160692042,77.9779100346,47.7857439446,74.3671141869,48.456083045,88.1097301038
65.0442162162,37.2739459459,30.2172972973,37.7597837838,56.783027027,38.8936216216,74.7635675676,38.4077837838,38.3166486486,38.4077837838,21.4699459459,38.7317837838,50.9513513514,32.7382702703,84.1585945946,34.8441081081,41.2323243243,33.0622702703,12.2367567568,37.2739459459,44.6338378378,60.4378378378,63.9103783784,78.4183783784,31.0271351351,79.2285405405,45.444,77.6085405405,46.2538378378,86.0318918919
69.3923333333,36.903,25.3416666667,36.2953333333,59.367,38.7256666667,77.8986666667,38.7256666667,35.671,38.118,16.228,37.2066666667,53.8986666667,33.2573333333,84.886,32.346,43.8733333333,32.346,10.152,33.865,47.8226666667,59.0803333333,63.0126666667,82.7763333333,27.4683333333,81.5613333333,46.3036666667,77.0043333333,44.7846666667,91.8903333333
66.9442442748,36.5580458015,26.8059847328,37.2498320611,58.6398778626,36.9039389313,76.2870229008,36.2117862595,35.2836641221,37.5960916031,18.6745648855,37.9419847328,51.5465038168,27.0423206107,82.5152977099,27.5615267176,36.8405496183,25.4854351145,10.0243053435,28.2533129771,46.0100152672,58.1840610687,63.7143206107,76.393648855,32.405129771,77.8633282443,47.0286412214,74.5421679389,47.3968854962,82.0876946565
65.8884413793,35.4458482759,27.2706206897,36.9543724138,56.2338206897,37.2559448276,74.3361103448,35.7474206897,35.1148137931,37.5578482759,18.2194758621,37.8594206897,51.4066758621,27.9032275862,83.0853517241,31.5237517241,40.8470068966,28.5067034483,10.0733793103,35.1442758621,46.5795310345,58.9787586207,61.3628689655,75.5721931034,33.0028137931,77.6841931034,47.7861517241,71.9516689655,47.7861517241,81.0028137931
64.1371569231,34.3561846154,28.9595076923,33.2106830769,57.4780061538,35.0580184615,72.2826830769,34.7345723077,36.4965415385,34.28736,19.7305107692,33.8259692308,52.3394953846,26.4428307692,80.1803815385,27.3656123077,43.2643938462,27.3656123077,13.8857353846,27.5195076923,46.8022153846,55.9753846154,61.1071015385,75.35616,30.3439753846,73.5105969231,45.2641476923,71.2033476923,45.2641476923,82.2779076923
65.4286451613,35.5148387097,29.0511827957,35.8286451613,57.2751827957,36.4555698925,72.9548387097,36.1421075269,37.2049892473,36.7693763441,20.8977204301,37.7101075269,52.5711827957,27.3613763441,80.4813763441,30.4973763441,41.2817204301,27.6748387097,13.9987956989,32.0653763441,47.2399139785,54.9581075269,61.0381075269,75.0283010753,35.0097204301,75.0283010753,47.5537204301,66.8744946237,49.7486451613,83.4952258065
65.7245148515,35.424950495,28.4746138614,35.7139009901,57.6392871287,36.5801188119,73.8097425743,37.1573861386,36.5598415842,36.8687524752,19.5231683168,37.4463366337,54.463049505,27.9173069307,80.7398019802,33.9811485149,39.1588118812,28.4948910891,13.4593267327,32.5373465347,46.6664554455,56.5043960396,61.1044752475,77.2948910891,30.496,78.1611089109,46.3778217822,70.9420990099,46.0888712871,82.7811485149
66.6409220339,34.9010440678,28.6018169492,35.5486372881,57.4145084746,36.6817627119,78.2953220339,35.224840678,37.0189016949,36.3579661017,19.8609355932,35.8724338983,50.7778169492,32.7968542373,84.4461559322,30.3688677966,42.1986711864,33.1206508475,12.0914440678,32.3113220339,47.1958779661,61.5428338983,61.7849491525,75.5298711864,33.6198508475,76.8250576271,47.2167050847,74.7205423729,48.0260338983,84.2707525424
65.8910638298,43.829106383,25.6922553191,42.6059574468,58.4129361702,43.6088510638,74.3972765957,44.6985531915,36.2525957447,43.4270638298,15.3640851064,44.3353191489,52.7826382979,30.8956595745,83.5434893617,35.7896170213,37.2275744681,31.2452765957,8.56408510638,31.4199148936,45.4420425532,64.6277446809,66.7683404255,82.6614468085,21.9029787234,79.9366808511,44.3935319149,78.7846808511,,
66.9858723404,37.050893617,28.1943829787,38.1753191489,57.0539574468,38.3625531915,76.9181276596,38.3625531915,36.4398297872,38.9249361702,19.0117446809,40.4241702128,53.4934468085,32.5531914894,78.4173617021,23.9329361702,40.9375319149,30.117106383,10.9535319149,37.4257021277,48.2461276596,58.9766808511,68.8599148936,75.2803404255,28.3819574468,76.0299574468,48.4333617021,75.4675744681,48.6209361702,85.0250212766
68.0756806084,35.2659467681,28.4984942966,35.2659467681,59.3404106464,36.1573231939,76.6331863118,35.9791939163,37.4122585551,35.6225703422,19.7632243346,36.1573231939,55.0616577947,25.1041825095,83.7641977186,23.3214296578,39.3735057034,23.8561825095,11.5623422053,25.4608060837,48.287269962,59.5116045627,66.4714220532,76.9825095057,27.9637414449,75.3778859316,47.5740228137,73.2385095057,47.5740228137,85.0048973384
67.7824911032,40.4860355872,26.0593879004,40.7976085409,58.753024911,40.4860355872,75.5666903915,41.7316441281,34.1551601423,41.1088398577,17.6527259786,42.976911032,51.2800569395,32.7021779359,83.039316726,34.2586761566,41.9390177936,33.3246405694,10.4913309609,36.127088968,45.6755017794,60.1021494662,61.8667046263,80.6522989324,31.9755160142,80.6522989324,46.2983060498,75.6705480427,45.6755017794,84.0772099644
64.0607687296,36.8002084691,29.0060716612,37.6551400651,57.7907491857,37.9400130293,71.1857198697,37.3699543974,36.4162084691,37.9400130293,21.0265016287,38.7949446254,53.2309055375,29.1051986971,79.1656026059,32.525237785,39.8359348534,28.5351400651,13.7833485342,35.1516351792,49.2408078176,59.3148664495,61.4956612378,74.134514658,34.136286645,75.8443778502,48.6710618893,72.9943973941,49.2408078176,80.9742801303
67.0582105263,36.4777894737,26.2098947368,34.5997894737,57.9808421053,37.2603157895,75.5093684211,38.0428421053,35.5888421053,35.7915789474,16.5063157895,36.4777894737,51.2510526316,31.1567368421,80.9873684211,33.6609473684,43.7387368421,31.6263157895,12.5936842105,31.3130526316,47.0251578947,57.4496842105,61.1109473684,78.1086315789,27.462,77.1697894737,44.208,74.0396842105,43.7387368421,86.7167368421
65.9115616438,34.8036164384,28.1575890411,33.9047671233,59.0199452055,35.7024657534,74.0018630137,36.6013150685,35.0492054795,34.5037808219,20.9661369863,34.8036164384,54.2258630137,25.8144657534,82.6911780822,31.8072328767,40.442630137,27.0131506849,11.3779726027,30.9083835616,46.7349041096,57.8755068493,62.0163287671,76.7526575342,33.2511780822,77.0521643836,47.0344109589,71.658739726,48.2330958904,82.7454246575
65.7847843137,39.0814117647,27.7389803922,40.3548235294,59.2580392157,39.8773333333,75.9727058824,41.4691764706,35.8575686275,40.1957647059,19.9391372549,42.4241568627,54.96,31.5996862745,79.9523137255,31.4403137255,40.1556078431,31.9178039216,13.2533333333,35.4199215686,50.5029019608,56.5916862745,68.6500392157,72.6694901961,29.9676862745,73.4654117647,49.7069803922,70.6001568627,49.5476078431,81.1065098039
69.0761977186,35.0294144487,28.5412015209,35.6754980989,59.5386159696,36.7318631179,78.2812471483,35.1911178707,37.1158631179,37.2877870722,19.1857642586,37.0322737643,56.7779771863,25.0822813688,84.095269962,25.3399847909,40.4915589354,25.0169429658,11.8204106464,26.1620076046,48.7829657795,60.3387376426,66.815269962,77.502661597,32.0939315589,77.9870418251,48.7278479087,76.0491558935,49.8583117871,86.0616273764
66.6279861592,38.8421314879,25.6552525952,40.0323321799,56.7672249135,40.3724844291,76.6584913495,39.3523598616,35.1758615917,40.3724844291,16.6448719723,41.222532872,50.8168858131,31.5318477509,79.7188650519,30.1715709343,42.9963737024,31.3617716263,8.99410380623,34.9320415225,45.5465190311,59.4133702422,61.3576193772,78.1147681661,31.7756678201,78.964816609,46.2264913495,74.7145743945,46.5666435986,82.0248581315
64.5951780822,37.7842191781,30.2307945205,37.2838356164,57.4221369863,38.2846027397,73.1030136986,36.9501369863,37.9042191781,37.4505205479,22.5570410959,37.2838356164,57.9116712329,29.7399452055,83.0610410959,31.1276712329,39.5723835616,29.2763835616,11.7139726027,31.6119452055,47.7465205479,61.9729315068,68.2652054795,72.6493150685,26.0603835616,71.4815342466,47.5798356164,74.9848767123,47.0794520548,87.8298082192
65.5842416918,37.1554803625,31.6730392749,38.6813293051,56.7673232628,38.6813293051,74.1671057402,38.147673716,39.3031540785,38.3422839879,22.008652568,40.5465135952,53.3762900302,31.7295951662,82.2003625378,32.4076858006,42.1854743202,32.747021148,13.7311903323,36.0043504532,47.6508036254,59.3880362538,65.2127129909,77.7602900302,34.7496797583,79.5196132931,48.9481087613,75.6526404834,49.1372084592,83.6133897281
68.7028753994,37.0069265176,29.8477188498,35.3298402556,61.4350926518,37.2866453674,75.6912460064,38.404600639,36.2769584665,36.1683833866,21.7413929712,36.4477955272,57.801201278,29.1800127796,83.2384408946,33.0936230032,43.8244600639,28.6208817891,16.4304153355,30.0185559105,48.0174824281,54.896971246,60.8759616613,76.4212140575,29.2888945687,75.0235399361,46.8992204473,71.389341853,46.6198083067,78.6574313099
65.1516342857,35.8933028571,28.9042285714,38.1429942857,57.1520914286,37.3930971429,71.6511085714,37.1432228571,37.40352,39.14304,21.4047085714,39.6430628571,55.1522742857,28.1439085714,81.9003428571,31.8933942857,40.1532342857,29.14368,12.6552685714,35.1434057143,46.9028571429,58.3915885714,63.1518171429,75.8904685714,33.1537371429,76.89024,48.1527771429,73.6405028571,48.1527771429,81.3898971429
65.5491254237,36.4328135593,30.1000677966,35.2785355932,57.7213830508,38.6551322034,74.2398915254,38.1448677966,37.0725966102,37.6762576271,20.3741288136,35.4874576271,56.4802169492,30.0069966102,83.1909966102,31.3217084746,39.4530711864,28.834820339,12.7875254237,28.8484881356,46.6159728814,61.302020339,64.0651932203,77.4879457627,25.4832813559,74.6847457627,45.5986983051,77.1579661017,45.2687186441,84.9072813559
65.4554701987,39.6203443709,31.7963443709,38.8100662252,58.1448476821,40.3072847682,74.762384106,40.4570066225,39.3587284768,39.6203443709,23.6411125828,38.9241854305,53.354384106,31.3249271523,84.3436291391,35.6662251656,42.5753642384,31.175205298,12.7838940397,36.4148344371,45.4197615894,58.5714437086,62.4864635762,76.9853245033,28.2491125828,74.2846092715,44.8434437086,76.6658543046,45.1409801325,86.7862251656
67.5246185567,39.4230103093,27.3451546392,40.7036701031,60.0009896907,39.9033402062,75.8485773196,40.8636701031,37.1101030928,40.3833402062,19.3415257732,42.1443298969,54.8786804124,29.4980618557,81.9315463918,31.7393814433,41.1120824742,30.7787216495,12.2982268041,32.6997113402,48.3084536082,58.3105979381,63.0617731959,78.1453195876,33.0635876289,78.8011546392,48.3084536082,74.8668041237,48.9642886598,80.4404123711
63.5749494949,35.4036363636,29.9206464646,35.4036363636,57.0042828283,36.6858989899,71.9085252525,35.8846060606,38.0935757576,36.0446060606,22.0677171717,35.8846060606,54.2797575758,27.8716767677,79.7611313131,27.8716767677,39.2155151515,28.3523232323,13.7344646465,29.7945858586,47.3887676768,60.0837171717,62.293010101,76.7505454545,30.7219393939,76.4298989899,47.2284444444,74.1863434343,47.2284444444,81.0776565657
66.4731927273,34.1623854545,28.2941672727,36.3895854545,59.4735709091,36.0712145455,73.1544436364,35.4348218182,35.29344,36.7076072727,21.9309381818,37.9800436364,54.7011490909,27.4811345455,79.5176727273,30.0263563636,39.74784,26.8447418182,12.3860945455,34.1623854545,48.6562909091,56.4333381818,62.0187927273,73.6138472727,35.6118109091,74.8866327273,49.2926836364,68.8417745455,50.8831418182,78.70464
65.6116666667,35.4766666667,29.46,35.173,59.232,36.3883333333,71.384,36.0843333333,36.1433333333,36.3883333333,23.0803333333,35.7806666667,54.675,26.059,80.498,28.4893333333,39.1813333333,25.4513333333,13.6623333333,29.7046666667,46.7763333333,56.7426666667,60.4473333333,76.7933333333,33.1053333333,76.7933333333,46.4726666667,71.325,47.0803333333,81.9576666667
65.0467605634,38.8113802817,26.4104788732,41.7833239437,56.9232676056,39.6037183099,76.7367887324,38.6132957746,35.1285633803,41.3871549296,17.4943098592,44.1610140845,52.4775211268,29.6636619718,80.0602816901,26.7214647887,38.2009014085,30.2822535211,9.9654084507,34.8486760563,47.4709859155,57.3823098592,70.6113802817,73.7732957746,29.6947605634,78.0229859155,49.7851267606,73.5806197183,51.3667605634,86.973971831
68.0313663366,36.8019009901,28.166970297,35.7414653465,59.5497821782,37.0138613861,77.5737029703,37.4380990099,37.0727920792,36.5899405941,16.7163564356,36.5899405941,54.1734653465,29.8106930693,81.9424950495,27.0758019802,40.4993267327,30.2314455446,13.1507326733,29.3899405941,48.0991683168,56.3101782178,63.9147722772,76.5864554455,28.0291485149,77.5984158416,45.5632475248,75.2598811881,45.3912079208,78.6981386139
66.1098996139,33.9817760618,27.7503011583,37.4033050193,57.4654517375,35.0622393822,73.8536525097,33.6214980695,35.6741930502,37.2231660232,19.1058532819,39.0241853282,53.1432277992,26.5979305019,79.9768957529,26.0575135135,36.2427799228,27.9256216216,10.1011274131,32.3608957529,47.5604015444,59.1945637066,65.2092046332,72.7016525097,33.5128957529,76.1231814672,48.8028416988,71.7690810811,49.6890810811,79.8126949807
67.2953578595,45.6687090301,30.2965083612,40.3569230769,58.8698327759,45.1193578595,75.7208829431,47.1340735786,40.1873979933,42.0052976589,19.4899264214,40.5402541806,52.6423545151,36.1441605351,84.6957591973,37.6095250836,43.6674782609,36.5105016722,15.6435050167,32.114729097,46.2315451505,64.9008160535,64.1816187291,79.9198394649,25.900735786,74.6083745819,44.4001605351,74.4250434783,42.5684548495,89.6273979933
